time_s,time_days,time_years,Tout_degC,power_W,cumulative_energy_J,cumulative_energy_MWh
12009600.0,139.0,0.38082191780821917,17.93303252464922,277656.1383627227,3736330018672.045,1037.8694496311236
12096000.0,140.0,0.3835616438356164,17.927943492798004,277478.0222479302,3760311814410.4253,1044.5310595584515
12182400.0,141.0,0.3863013698630137,17.922897222864357,277301.4028002525,3784278285572.507,1051.1884126590296
12268800.0,142.0,0.38904109589041097,17.91789305063186,277126.2567721151,3808229560466.033,1057.841544573898
12355200.0,143.0,0.3917808219178082,17.91293032685726,276952.5614400041,3832165765412.797,1064.4904903924437
12441600.0,144.0,0.39452054794520547,17.90800841682089,276780.2945887312,3856087024793.2383,1071.1352846647885
12528000.0,145.0,0.3972602739726027,17.90312669988875,276609.4344961063,3879993461089.703,1077.7759614138065
12614400.0,146.0,0.4,17.898284569133956,276439.95991968847,3903885194928.4653,1084.4125541467959
12700800.0,147.0,0.40273972602739727,17.893481430917298,276271.85008210543,3927762345120.543,1091.0450958668175
12787200.0,148.0,0.4054794520547945,17.888716704509267,276105.08465782437,3951625028701.308,1097.6736190836966
12873600.0,149.0,0.40821917808219177,17.88398982174163,275939.643760957,3975473360968.9995,1104.298155824722
12960000.0,150.0,0.410958904109589,17.879300226633866,275775.5079321853,3999307455522.143,1110.9187376450398
13046400.0,151.0,0.4136986301369863,17.87464737505354,275612.65812687395,4023127424295.8945,1117.5353956377485
13132800.0,152.0,0.41643835616438357,17.870030734399805,275451.07570399315,4046933377597.388,1124.148160443719
13219200.0,153.0,0.4191780821917808,17.86544978326853,275290.7424143986,4070725424140.1025,1130.7570622611395
13305600.0,154.0,0.42191780821917807,17.86090401115473,275131.64039041556,4094503671077.2705,1137.3621308547974
13392000.0,155.0,0.4246575342465753,17.856392918152288,274973.75213533005,4118268224034.383,1143.9633955651063
13478400.0,156.0,0.4273972602739726,17.85191601466347,274817.0605132214,4142019187140.8003,1150.560885316889
13564800.0,157.0,0.4301369863013699,17.847472821131284,274661.54873959493,4165756663060.522,1157.1546286279229
13651200.0,158.0,0.4328767123287671,17.84306286774866,274507.20037120313,4189480753022.1084,1163.7446536172524
13737600.0,159.0,0.43561643835616437,17.83868569422976,274353.99929804157,4213191556847.82,1170.3309880132833
13824000.0,160.0,0.4383561643835616,17.834340849532634,274201.9297336422,4236889172981.989,1176.9136591616636
13910400.0,161.0,0.4410958904109589,17.83002789162662,274050.97620693175,4260573698518.6216,1183.4926940329503
13996800.0,162.0,0.4438356164383562,17.825746387259745,273901.1235540911,4284245229228.298,1190.0681192300826
14083200.0,163.0,0.4465753424657534,17.821495911728096,273752.3569104834,4307903859584.3677,1196.6399609956577
14169600.0,164.0,0.44931506849315067,17.817276048643546,273604.6617025241,4331549682788.4497,1203.2082452190139
14256000.0,165.0,0.4520547945205479,17.81308638974944,273458.0236412304,4355182790795.3,1209.7729974431388
14342400.0,166.0,0.4547945205479452,17.80892653468505,273312.42871397675,4378803274337.045,1216.3342428714013
14428800.0,167.0,0.4575342465753425,17.80479609079766,273167.8631779181,4402411222946.774,1222.892006374104
14515200.0,168.0,0.4602739726027397,17.800694672950367,273024.31355326285,4426006724981.562,1229.4463124948782
14601600.0,169.0,0.46301369863013697,17.796621903329797,272881.7666165429,4449589867644.897,1235.997185456916
14688000.0,170.0,0.4657534246575342,17.792577411267168,272740.2093943509,4473160737008.568,1242.5446491690468
14774400.0,171.0,0.4684931506849315,17.7885608330579,272599.62915702653,4496719418033.988,1249.0887272316634
14860800.0,172.0,0.4712328767123288,17.784571811796074,272460.01341286255,4520265994593.008,1255.6294429425022
14947200.0,173.0,0.473972602739726,17.780609997198628,272321.34990195197,4543800549488.208,1262.16681930228
15033600.0,174.0,0.4767123287671233,17.776675045460635,272183.62659112224,4567323164472.709,1268.700879020197
15120000.0,175.0,0.4794520547945205,17.77276661907854,272046.83166774886,4590833920269.492,1275.2316445193035
15206400.0,176.0,0.4821917808219178,17.76888438671889,271910.9535351612,4614332896590.258,1281.7591379417383
15292800.0,177.0,0.4849315068493151,17.765028023054963,271775.9808069237,4637820172153.836,1288.2833811538433
